Freq.	V(vin)/I(R1)
2.18776162394950e+008	(7.15082385527010e+001dB,4.08224279637503e-006°)
2.23872113856829e+008	(7.15082361234049e+001dB,3.86018960691106e-006°)
2.29086765276772e+008	(7.15082338034343e+001dB,3.65180944327341e-006°)
2.34422881531987e+008	(7.15082315878698e+001dB,3.45621586588107e-006°)
2.39883291901944e+008	(7.15082294720132e+001dB,3.27258100068839e-006°)
2.45470891568498e+008	(7.15082274513777e+001dB,3.10013164435442e-006°)
2.51188643150952e+008	(7.15082255216784e+001dB,2.93814562901228e-006°)
2.57039578276881e+008	(7.15082236788231e+001dB,2.78594842930309e-006°)
2.63026799189532e+008	(7.15082219189038e+001dB,2.64290999553136e-006°)
2.69153480392686e+008	(7.15082202381882e+001dB,2.50844179784838e-006°)
2.75422870333810e+008	(7.15082186331122e+001dB,2.38199406741062e-006°)
2.81838293126439e+008	(7.15082171002718e+001dB,2.26305322135077e-006°)
2.88403150312654e+008	(7.15082156364163e+001dB,2.15113945933621e-006°)
2.95120922666632e+008	(7.15082142384412e+001dB,2.04580452023476e-006°)
3.01995172040195e+008	(7.15082129033819e+001dB,1.94662958824145e-006°)
3.09029543251352e+008	(7.15082116284069e+001dB,1.85322333848082e-006°)
3.16227766016831e+008	(7.15082104108122e+001dB,1.76522011279593e-006°)
3.23593656929621e+008	(7.15082092480157e+001dB,1.68227821703000e-006°)
3.31131121482584e+008	(7.15082081375511e+001dB,1.60407833171319e-006°)
3.38844156139195e+008	(7.15082070770635e+001dB,1.53032202857662e-006°)
3.46736850452524e+008	(7.15082060643036e+001dB,1.46073038585690e-006°)
3.54813389233567e+008	(7.15082050971235e+001dB,1.39504269577869e-006°)
3.63078054770093e+008	(7.15082041734721e+001dB,1.33301525809599e-006°)
3.71535229097164e+008	(7.15082032913902e+001dB,1.27442025393578e-006°)
3.80189396320553e+008	(7.15082024490071e+001dB,1.21904469459257e-006°)
3.89045144994272e+008	(7.15082016445363e+001dB,1.16668944028513e-006°)
3.98107170553488e+008	(7.15082008762714e+001dB,1.11716828420060e-006°)
4.07380277804103e+008	(7.15082001425830e+001dB,1.07030709748027e-006°)
4.16869383470326e+008	(7.15081994419151e+001dB,1.02594303108866e-006°)
4.26579518801583e+008	(7.15081987727816e+001dB,9.83923770757049e-007°)
4.36515832240156e+008	(7.15081981337632e+001dB,9.44106841485555e-007°)
4.46683592150953e+008	(7.15081975235046e+001dB,9.06358958280809e-007°)
4.57088189614864e+008	(7.15081969407115e+001dB,8.70555420056031e-007°)
4.67735141287187e+008	(7.15081963841478e+001dB,8.36579543831503e-007°)
4.78630092322627e+008	(7.15081958526331e+001dB,8.04322136515218e-007°)
4.89778819368435e+008	(7.15081953450399e+001dB,7.73681001794322e-007°)
5.01187233627261e+008	(7.15081948602917e+001dB,7.44560479771792e-007°)
5.12861383991353e+008	(7.15081943973603e+001dB,7.16871017192412e-007°)
5.24807460249761e+008	(7.15081939552639e+001dB,6.90528766184465e-007°)
5.37031796370240e+008	(7.15081935330648e+001dB,6.65455209655972e-007°)
5.49540873857612e+008	(7.15081931298674e+001dB,6.41576811549895e-007°)
5.62341325190336e+008	(7.15081927448166e+001dB,6.18824690284085e-007°)
5.75439937337144e+008	(7.15081923770957e+001dB,5.97134313889758e-007°)
5.88843655355575e+008	(7.15081920259247e+001dB,5.76445215321065e-007°)
6.02559586074344e+008	(7.15081916905588e+001dB,5.56700726677747e-007°)
6.16595001861468e+008	(7.15081913702866e+001dB,5.37847731016052e-007°)
6.30957344480179e+008	(7.15081910644288e+001dB,5.19836430606513e-007°)
6.45654229034641e+008	(7.15081907723368e+001dB,5.02620130546165e-007°)
6.60693448007581e+008	(7.15081904933909e+001dB,4.86155036692497e-007°)
6.76082975391966e+008	(7.15081902269995e+001dB,4.70400066961637e-007°)
6.91830970918920e+008	(7.15081899725976e+001dB,4.55316675123127e-007°)
7.07945784384121e+008	(7.15081897296455e+001dB,4.40868686232566e-007°)
7.24435960074973e+008	(7.15081894976279e+001dB,4.27022142960227e-007°)
7.41310241300900e+008	(7.15081892760528e+001dB,4.13745162037052e-007°)
7.58577575029166e+008	(7.15081890644501e+001dB,4.01007800223442e-007°)
7.76247116628673e+008	(7.15081888623710e+001dB,3.88781929092099e-007°)
7.94328234724263e+008	(7.15081886693869e+001dB,3.77041118086292e-007°)
8.12830516164080e+008	(7.15081884850884e+001dB,3.65760525277930e-007°)
8.31763771102651e+008	(7.15081883090847e+001dB,3.54916795333636e-007°)
8.51138038202356e+008	(7.15081881410024e+001dB,3.44487964194222e-007°)
8.70963589956060e+008	(7.15081879804850e+001dB,3.34453370028892e-007°)
8.91250938133724e+008	(7.15081878271920e+001dB,3.24793570045462e-007°)
9.12010839355888e+008	(7.15081876807983e+001dB,3.15490262773822e-007°)
9.33254300796969e+008	(7.15081875409933e+001dB,3.06526215439813e-007°)
9.54992586021413e+008	(7.15081874074806e+001dB,2.97885196119173e-007°)
9.77237220955787e+008	(7.15081872799769e+001dB,2.89551910334045e-007°)
9.99999999999976e+008	(7.15081871582118e+001dB,2.81511941805640e-007°)
1.02329299228073e+009	(7.15081870419270e+001dB,2.73751697089364e-007°)
1.04712854805087e+009	(7.15081869308759e+001dB,2.66258353825451e-007°)
1.07151930523758e+009	(7.15081868248228e+001dB,2.59019812364056e-007°)
1.09647819614316e+009	(7.15081867235429e+001dB,2.52024650572988e-007°)
1.12201845430194e+009	(7.15081866268213e+001dB,2.45262081568503e-007°)
1.14815362149686e+009	(7.15081865344529e+001dB,2.38721914212406e-007°)
1.17489755493950e+009	(7.15081864462418e+001dB,2.32394516176367e-007°)
1.20226443461738e+009	(7.15081863620008e+001dB,2.26270779403365e-007°)
1.23026877081235e+009	(7.15081862815512e+001dB,2.20342087820446e-007°)
1.25892541179414e+009	(7.15081862047225e+001dB,2.14600287143819e-007°)
1.28824955169310e+009	(7.15081861313516e+001dB,2.09037656628445e-007°)
1.31825673855638e+009	(7.15081860612830e+001dB,2.03646882643173e-007°)
1.34896288259162e+009	(7.15081859943679e+001dB,1.98421033989371e-007°)
1.38038426460285e+009	(7.15081859304645e+001dB,1.93353538753205e-007°)
1.41253754462272e+009	(7.15081858694372e+001dB,1.88438162696397e-007°)
1.44543977074589e+009	(7.15081858111566e+001dB,1.83668988985487e-007°)
1.47910838816817e+009	(7.15081857554991e+001dB,1.79040399307064e-007°)
1.51356124843617e+009	(7.15081857023465e+001dB,1.74547056089265e-007°)
1.54881661891244e+009	(7.15081856515862e+001dB,1.70183885932360e-007°)
1.58489319246107e+009	(7.15081856031105e+001dB,1.65946064048305e-007°)
1.62181009735889e+009	(7.15081855568166e+001dB,1.61828999754811e-007°)
1.65958690743752e+009	(7.15081855126062e+001dB,1.57828322829747e-007°)
1.69824365246170e+009	(7.15081854703856e+001dB,1.53939870741725e-007°)
1.73780082874933e+009	(7.15081854300652e+001dB,1.50159676718412e-007°)
1.77827941003888e+009	(7.15081853915596e+001dB,1.46483958534427e-007°)
1.81970085860994e+009	(7.15081853547870e+001dB,1.42909108049671e-007°)
1.86208713666282e+009	(7.15081853196694e+001dB,1.39431681313947e-007°)
1.90546071796320e+009	(7.15081852861324e+001dB,1.36048389428577e-007°)
1.94984459975800e+009	(7.15081852541048e+001dB,1.32756089831850e-007°)
1.99526231496883e+009	(7.15081852235186e+001dB,1.29551778243329e-007°)
2.04173794466948e+009	(7.15081851943091e+001dB,1.26432581028496e-007°)
2.08929613085399e+009	(7.15081851664142e+001dB,1.23395748119772e-007°)
2.13796208950218e+009	(7.15081851397748e+001dB,1.20438646240170e-007°)
2.18776162394950e+009	(7.15081851143344e+001dB,1.17558752712552e-007°)
2.23872113856828e+009	(7.15081850900390e+001dB,1.14753649515824e-007°)
2.29086765276772e+009	(7.15081850668370e+001dB,1.12021017753880e-007°)
2.34422881531986e+009	(7.15081850446793e+001dB,1.09358632457598e-007°)
2.39883291901943e+009	(7.15081850235188e+001dB,1.06764357714998e-007°)
2.45470891568497e+009	(7.15081850033108e+001dB,1.04236142053407e-007°)
2.51188643150952e+009	(7.15081849840122e+001dB,1.01772014155241e-007°)
2.57039578276880e+009	(7.15081849655822e+001dB,9.93700787916876e-008°)
2.63026799189532e+009	(7.15081849479818e+001dB,9.70285129894627e-008°)
2.69153480392685e+009	(7.15081849311734e+001dB,9.47455624694552e-008°)
2.75422870333810e+009	(7.15081849151216e+001dB,9.25195382452004e-008°)
2.81838293126438e+009	(7.15081848997922e+001dB,9.03488134596753e-008°)
2.88403150312653e+009	(7.15081848851527e+001dB,8.82318203830579e-008°)
2.95120922666631e+009	(7.15081848711722e+001dB,8.61670475959194e-008°)
3.01995172040194e+009	(7.15081848578208e+001dB,8.41530373125457e-008°)
3.09029543251351e+009	(7.15081848450704e+001dB,8.21883829164788e-008°)
3.16227766016830e+009	(7.15081848328938e+001dB,8.02717265535348e-008°)
3.23593656929620e+009	(7.15081848212653e+001dB,7.84017569370352e-008°)
3.31131121482583e+009	(7.15081848101601e+001dB,7.65772071879265e-008°)
3.38844156139194e+009	(7.15081847995548e+001dB,7.47968529505435e-008°)
3.46736850452523e+009	(7.15081847894268e+001dB,7.30595104161047e-008°)
3.54813389233566e+009	(7.15081847797546e+001dB,7.13640345836421e-008°)
3.63078054770092e+009	(7.15081847705177e+001dB,6.97093176202022e-008°)
3.71535229097163e+009	(7.15081847616966e+001dB,6.80942872105101e-008°)
3.80189396320551e+009	(7.15081847532724e+001dB,6.65179051352215e-008°)
3.89045144994271e+009	(7.15081847452275e+001dB,6.49791657511138e-008°)
3.98107170553487e+009	(7.15081847375446e+001dB,6.34770947795203e-008°)
4.07380277804102e+009	(7.15081847302074e+001dB,6.20107478891589e-008°)
4.16869383470325e+009	(7.15081847232006e+001dB,6.05792096344921e-008°)
4.26579518801582e+009	(7.15081847165090e+001dB,5.91815921432918e-008°)
4.36515832240155e+009	(7.15081847101187e+001dB,5.78170342293010e-008°)
4.46683592150952e+009	(7.15081847040159e+001dB,5.64847001703209e-008°)
4.57088189614863e+009	(7.15081846981879e+001dB,5.51837788853979e-008°)
4.67735141287186e+009	(7.15081846926221e+001dB,5.39134828614404e-008°)
4.78630092322626e+009	(7.15081846873068e+001dB,5.26730474204578e-008°)
4.89778819368433e+009	(7.15081846822308e+001dB,5.14617297607308e-008°)
5.01187233627259e+009	(7.15081846773832e+001dB,5.02788082282578e-008°)
5.12861383991352e+009	(7.15081846727538e+001dB,4.91235814895166e-008°)
5.24807460249759e+009	(7.15081846683328e+001dB,4.79953678383005e-008°)
5.37031796370239e+009	(7.15081846641107e+001dB,4.68935045725214e-008°)
5.49540873857610e+009	(7.15081846600787e+001dB,4.58173471793934e-008°)
5.62341325190334e+009	(7.15081846562281e+001dB,4.47662688989206e-008°)
5.75439937337142e+009	(7.15081846525508e+001dB,4.37396599140034e-008°)
5.88843655355573e+009	(7.15081846490391e+001dB,4.27369269713358e-008°)
6.02559586074342e+009	(7.15081846456853e+001dB,4.17574927049225e-008°)
6.16595001861466e+009	(7.15081846424826e+001dB,4.08007950817148e-008°)
6.30957344480177e+009	(7.15081846394240e+001dB,3.98662871663928e-008°)
6.45654229034639e+009	(7.15081846365030e+001dB,3.89534362705390e-008°)
6.60693448007579e+009	(7.15081846337135e+001dB,3.80617236907089e-008°)
6.76082975391964e+009	(7.15081846310496e+001dB,3.71906443255715e-008°)
6.91830970918918e+009	(7.15081846285055e+001dB,3.63397060897528e-008°)
7.07945784384119e+009	(7.15081846260760e+001dB,3.55084296338733e-008°)
7.24435960074971e+009	(7.15081846237558e+001dB,3.46963479427047e-008°)
7.41310241300898e+009	(7.15081846215400e+001dB,3.39030058299255e-008°)
7.58577575029164e+009	(7.15081846194240e+001dB,3.31279598004119e-008°)
7.76247116628671e+009	(7.15081846174032e+001dB,3.23707775489582e-008°)
7.94328234724260e+009	(7.15081846154733e+001dB,3.16310376256661e-008°)
8.12830516164077e+009	(7.15081846136303e+001dB,3.09083292244595e-008°)
8.31763771102649e+009	(7.15081846118703e+001dB,3.02022517252850e-008°)
8.51138038202354e+009	(7.15081846101894e+001dB,2.95124145910461e-008°)
8.70963589956057e+009	(7.15081846085842e+001dB,2.88384368975105e-008°)
8.91250938133722e+009	(7.15081846070513e+001dB,2.81799472113551e-008°)
9.12010839355885e+009	(7.15081846055873e+001dB,2.75365832083163e-008°)
9.33254300796966e+009	(7.15081846041893e+001dB,2.69079914269737e-008°)
9.54992586021410e+009	(7.15081846028542e+001dB,2.62938271116663e-008°)
9.77237220955784e+009	(7.15081846015791e+001dB,2.56937539460384e-008°)
1.00000000000000e+010	(7.15081846003615e+001dB,2.51074437339171e-008°)
